time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
34.050000	-0.773779	411.960111	0.217969	0.686886	411.960111	0.217969
34.060000	-0.747288	411.722909	0.217960	0.714656	411.722909	0.217960
34.070000	-0.732767	411.487818	0.217990	0.744988	411.487818	0.217990
34.080000	-0.731604	411.272698	0.218044	0.772660	411.272698	0.218044
34.090000	-0.744567	411.081130	0.218094	0.795334	411.081130	0.218094
34.100000	-0.772322	410.911672	0.218114	0.814913	410.911672	0.218114
34.110000	-0.814853	410.765157	0.218088	0.836497	410.765157	0.218088
34.120000	-0.869854	410.645105	0.218014	0.865567	410.645105	0.218014
34.130000	-0.931033	410.552565	0.217905	0.904568	410.552565	0.217905
34.140000	-0.987739	410.480363	0.217783	0.950249	410.480363	0.217783
34.150000	-1.026824	410.411090	0.217674	0.993217	410.411090	0.217674
34.160000	-1.036603	410.320318	0.217602	1.020585	410.320318	0.217602
34.170000	-1.011515	410.183817	0.217581	1.021290	410.183817	0.217581
34.180000	-0.955432	409.986269	0.217611	0.991860	409.986269	0.217611
34.190000	-0.881752	409.729069	0.217676	0.939506	409.729069	0.217676
34.200000	-0.809681	409.435268	0.217752	0.880272	409.435268	0.217752
34.210000	-0.757889	409.149504	0.217812	0.832590	409.149504	0.217812
34.220000	-0.738175	408.930238	0.217833	0.809436	408.930238	0.217833
34.230000	-0.751915	408.833074	0.217810	0.813356	408.833074	0.217810
34.240000	-0.790763	408.888597	0.217754	0.837007	408.888597	0.217754
34.250000	-0.840927	409.083911	0.217687	0.868338	409.083911	0.217687
34.260000	-0.888714	409.358833	0.217633	0.896791	409.358833	0.217633
34.270000	-0.924685	409.622360	0.217607	0.916751	409.622360	0.217607
34.280000	-0.944928	409.784421	0.217609	0.926993	409.784421	0.217609
34.290000	-0.949695	409.788665	0.217627	0.927781	409.788665	0.217627
34.300000	-0.941021	409.630640	0.217647	0.918563	409.630640	0.217647
34.310000	-0.921162	409.353906	0.217656	0.898120	409.353906	0.217656
34.320000	-0.892739	409.028965	0.217653	0.866918	409.028965	0.217653
34.330000	-0.860024	408.728189	0.217641	0.829680	408.728189	0.217641
34.340000	-0.829835	408.508812	0.217625	0.795943	408.508812	0.217625
34.350000	-0.810609	408.407481	0.217608	0.777456	408.407481	0.217608
34.360000	-0.809476	408.441094	0.217588	0.783144	408.441094	0.217588
34.370000	-0.828587	408.606359	0.217564	0.814014	408.606359	0.217564
34.380000	-0.862831	408.875545	0.217537	0.860853	408.875545	0.217537
34.390000	-0.900664	409.193415	0.217510	0.906485	409.193415	0.217510
34.400000	-0.928349	409.483683	0.217491	0.932121	409.483683	0.217491
34.410000	-0.935985	409.668904	0.217482	0.925015	409.668904	0.217482
34.420000	-0.922380	409.698013	0.217483	0.883807	409.698013	0.217483
34.430000	-0.896028	409.567698	0.217489	0.819018	409.567698	0.217489
34.440000	-0.871317	409.324446	0.217497	0.748689	409.324446	0.217497
34.450000	-0.861760	409.044332	0.217509	0.691382	409.044332	0.217509
34.460000	-0.873756	408.800571	0.217531	0.659628	408.800571	0.217531
34.470000	-0.904052	408.635517	0.217566	0.655981	408.635517	0.217566
34.480000	-0.941865	408.550061	0.217617	0.672341	408.550061	0.217617
34.490000	-0.974055	408.513042	0.217673	0.692140	408.513042	0.217673
34.500000	-0.990399	408.483287	0.217721	0.694974	408.483287	0.217721
34.510000	-0.986559	408.432346	0.217750	0.663384	408.432346	0.217750
34.520000	-0.964082	408.357545	0.217754	0.590708	408.357545	0.217754
34.530000	-0.928430	408.280654	0.217738	0.487149	408.280654	0.217738
34.540000	-0.886508	408.234326	0.217712	0.380055	408.234326	0.217712
34.550000	-0.844597	408.243586	0.217687	0.305807	408.243586	0.217687
34.560000	-0.806976	408.311108	0.217671	0.294949	408.311108	0.217671
34.570000	-0.775399	408.412423	0.217665	0.356879	408.412423	0.217665
34.580000	-0.749650	408.502195	0.217670	0.472331	408.502195	0.217670
34.590000	-0.728949	408.527881	0.217685	0.598973	408.527881	0.217685
34.600000	-0.713327	408.445004	0.217708	0.688762	408.445004	0.217708
34.610000	-0.703867	408.229562	0.217735	0.708951	408.229562	0.217735
34.620000	-0.701584	407.885640	0.217758	0.656153	407.885640	0.217758
34.630000	-0.705874	407.447439	0.217767	0.556478	407.447439	0.217767
34.640000	-0.713985	406.973985	0.217752	0.452446	406.973985	0.217752
34.650000	-0.722197	406.534551	0.217714	0.384206	406.534551	0.217714
34.660000	-0.727996	406.186054	0.217663	0.374454	406.186054	0.217663
34.670000	-0.731661	405.949801	0.217613	0.422986	405.949801	0.217613
34.680000	-0.736031	405.798997	0.217577	0.511014	405.798997	0.217577
34.690000	-0.744519	405.665641	0.217561	0.611008	405.665641	0.217561
34.700000	-0.758549	405.465987	0.217559	0.696564	405.465987	0.217559
34.710000	-0.775900	405.133457	0.217558	0.748489	405.133457	0.217558
34.720000	-0.790847	404.643777	0.217551	0.756297	404.643777	0.217551
34.730000	-0.796093	404.021686	0.217532	0.717065	404.021686	0.217532
34.740000	-0.785762	403.328246	0.217507	0.634502	403.328246	0.217507
34.750000	-0.758354	402.636565	0.217482	0.519554	402.636565	0.217482
34.760000	-0.718431	402.007220	0.217465	0.391199	402.007220	0.217465
34.770000	-0.676007	401.472597	0.217455	0.274621	401.472597	0.217455
34.780000	-0.643393	401.033812	0.217447	0.195220	401.033812	0.217447
34.790000	-0.630496	400.668120	0.217432	0.170075	400.668120	0.217432
34.800000	-0.640702	400.341203	0.217406	0.200911	400.341203	0.217406
34.810000	-0.669484	400.018734	0.217373	0.272409	400.018734	0.217373
34.820000	-0.706488	399.674400	0.217344	0.357122	399.674400	0.217344
34.830000	-0.739772	399.294523	0.217336	0.425240	399.294523	0.217336
34.840000	-0.759694	398.880098	0.217363	0.455483	398.880098	0.217363
34.850000	-0.760437	398.445580	0.217429	0.443118	398.445580	0.217429
34.860000	-0.739134	398.012759	0.217529	0.401951	398.012759	0.217529
34.870000	-0.694355	397.599796	0.217650	0.359116	397.599796	0.217650
34.880000	-0.626057	397.209228	0.217772	0.344043	397.209228	0.217772
34.890000	-0.537589	396.821293	0.217876	0.375597	396.821293	0.217876
34.900000	-0.438126	396.397584	0.217948	0.452830	396.397584	0.217948
34.910000	-0.342825	395.895278	0.217983	0.553945	395.895278	0.217983
34.920000	-0.269095	395.286568	0.217986	0.644792	395.286568	0.217986
34.930000	-0.230058	394.574746	0.217971	0.693587	394.574746	0.217971
34.940000	-0.228589	393.798937	0.217953	0.684994	393.798937	0.217953
34.950000	-0.255537	393.024060	0.217945	0.626589	393.024060	0.217945
34.960000	-0.293578	392.319698	0.217948	0.544590	392.319698	0.217948
34.970000	-0.325076	391.737812	0.217953	0.471545	391.737812	0.217953
34.980000	-0.340128	391.300228	0.217944	0.432683	391.300228	0.217944
34.990000	-0.340838	391.000750	0.217904	0.437534	391.000750	0.217904
35.000000	-0.339757	390.817412	0.217830	0.479593	390.817412	0.217830
35.010000	-0.353284	390.724584	0.217730	0.542202	390.724584	0.217730
35.020000	-0.393079	390.696795	0.217622	0.606288	390.696795	0.217622
35.030000	-0.459432	390.704245	0.217526	0.655988	390.704245	0.217526
35.040000	-0.539666	390.707457	0.217456	0.680605	390.707457	0.217456
35.050000	-0.612609	390.659472	0.217412	0.673956	390.659472	0.217412
35.060000	-0.657585	390.518012	0.217388	0.633324	390.518012	0.217388
35.070000	-0.664062	390.261892	0.217372	0.559740	390.261892	0.217372
35.080000	-0.637292	389.901831	0.217356	0.459499	389.901831	0.217356
35.090000	-0.596574	389.478368	0.217338	0.345272	389.478368	0.217338
35.100000	-0.566232	389.046883	0.217324	0.234838	389.046883	0.217324
35.110000	-0.563394	388.657160	0.217323	0.146832	388.657160	0.217323
35.120000	-0.588818	388.338044	0.217340	0.094982	388.338044	0.217340
35.130000	-0.625684	388.094712	0.217380	0.083801	388.094712	0.217380
35.140000	-0.647117	387.918283	0.217442	0.108202	387.918283	0.217442
35.150000	-0.628687	387.800054	0.217525	0.157106	387.800054	0.217525
35.160000	-0.559860	387.740454	0.217622	0.218417	387.740454	0.217622
35.170000	-0.449385	387.747479	0.217724	0.281931	387.747479	0.217724
35.180000	-0.322647	387.827380	0.217816	0.338891	387.827380	0.217816
35.190000	-0.212478	387.975850	0.217878	0.380277	387.975850	0.217878
35.200000	-0.147272	388.176884	0.217893	0.397440	388.176884	0.217893
35.210000	-0.141100	388.410113	0.217851	0.386413	388.410113	0.217851
35.220000	-0.189636	388.660761	0.217758	0.352942	388.660761	0.217758
35.230000	-0.273325	388.924470	0.217641	0.313152	388.924470	0.217641
35.240000	-0.366058	389.203226	0.217537	0.287396	389.203226	0.217537
35.250000	-0.445176	389.495567	0.217481	0.290269	389.495567	0.217481
35.260000	-0.498405	389.789180	0.217492	0.323371	389.789180	0.217492
35.270000	-0.525387	390.063258	0.217558	0.375707	390.063258	0.217558
35.280000	-0.534562	390.301531	0.217650	0.431077	390.301531	0.217650
35.290000	-0.538058	390.508426	0.217725	0.477127	390.508426	0.217725
35.300000	-0.547139	390.716362	0.217752	0.510304	390.716362	0.217752
35.310000	-0.569252	390.975669	0.217720	0.534561	390.975669	0.217720
35.320000	-0.606447	391.329128	0.217645	0.555886	391.329128	0.217645
35.330000	-0.654795	391.784142	0.217557	0.576531	391.784142	0.217557
35.340000	-0.705047	392.299301	0.217485	0.592013	392.299301	0.217485
35.350000	-0.745042	392.795551	0.217450	0.592097	392.795551	0.217450
35.360000	-0.763734	393.188830	0.217451	0.565282	393.188830	0.217451
35.370000	-0.755483	393.428638	0.217474	0.505070	393.428638	0.217474
35.380000	-0.722468	393.522716	0.217503	0.415194	393.522716	0.217503
35.390000	-0.673673	393.534672	0.217524	0.310865	393.534672	0.217524
35.400000	-0.620680	393.555778	0.217538	0.214651	393.555778	0.217538
35.410000	-0.572492	393.665987	0.217552	0.148410	393.665987	0.217552
35.420000	-0.532326	393.903984	0.217578	0.124999	393.903984	0.217578
35.430000	-0.498143	394.259077	0.217622	0.143684	394.259077	0.217622
35.440000	-0.466299	394.684362	0.217684	0.191007	394.684362	0.217684
35.450000	-0.435744	395.120229	0.217757	0.246091	395.120229	0.217757
35.460000	-0.409918	395.515856	0.217830	0.287699	395.515856	0.217830
35.470000	-0.395015	395.842152	0.217895	0.300562	395.842152	0.217895
35.480000	-0.395516	396.096440	0.217947	0.279502	396.096440	0.217947
35.490000	-0.409707	396.302011	0.217988	0.230666	396.302011	0.217988
35.500000	-0.428151	396.504239	0.218025	0.169568	396.504239	0.218025
35.510000	-0.436648	396.762210	0.218070	0.116300	396.762210	0.218070
35.520000	-0.422646	397.134229	0.218134	0.089286	397.134229	0.218134
35.530000	-0.381843	397.658843	0.218223	0.099716	397.658843	0.218223
35.540000	-0.321220	398.338329	0.218338	0.148618	398.338329	0.218338
35.550000	-0.256578	399.134327	0.218468	0.227264	399.134327	0.218468
35.560000	-0.205705	399.981304	0.218600	0.320307	399.981304	0.218600
35.570000	-0.180703	400.813571	0.218720	0.410294	400.813571	0.218720
35.580000	-0.183310	401.592245	0.218823	0.482126	401.592245	0.218823
35.590000	-0.205217	402.317239	0.218913	0.526338	402.317239	0.218913
35.600000	-0.232690	403.017941	0.219001	0.540577	403.017941	0.219001
35.610000	-0.252737	403.728980	0.219097	0.529340	403.728980	0.219097
35.620000	-0.257730	404.465721	0.219204	0.502615	404.465721	0.219204
35.630000	-0.246816	405.212958	0.219314	0.473909	405.212958	0.219314
35.640000	-0.224597	405.931506	0.219410	0.457594	405.931506	0.219410
35.650000	-0.198845	406.577194	0.219477	0.465209	406.577194	0.219477
35.660000	-0.178695	407.121103	0.219505	0.501264	407.121103	0.219505
35.670000	-0.173282	407.561078	0.219500	0.560312	407.561078	0.219500
35.680000	-0.189851	407.920929	0.219478	0.627413	407.920929	0.219478
35.690000	-0.231004	408.240678	0.219459	0.682706	408.240678	0.219459
35.700000	-0.292332	408.564494	0.219460	0.708577	408.564494	0.219460
35.710000	-0.362432	408.931150	0.219489	0.696326	408.931150	0.219489
35.720000	-0.426247	409.367800	0.219545	0.649392	409.367800	0.219545
35.730000	-0.470411	409.885598	0.219617	0.581966	409.885598	0.219617
35.740000	-0.487752	410.476914	0.219694	0.513976	410.476914	0.219694
35.750000	-0.478480	411.116474	0.219764	0.464559	411.116474	0.219764
35.760000	-0.447648	411.768892	0.219823	0.446034	411.768892	0.219823
35.770000	-0.400759	412.401642	0.219874	0.459851	412.401642	0.219874
35.780000	-0.340525	412.997824	0.219925	0.495664	412.997824	0.219925
35.790000	-0.266944	413.561480	0.219983	0.534456	413.561480	0.219983
35.800000	-0.180618	414.111511	0.220044	0.555550	414.111511	0.220044
35.810000	-0.086963	414.666893	0.220099	0.545508	414.666893	0.220099
35.820000	0.001911	415.231433	0.220131	0.505309	415.231433	0.220131
35.830000	0.069554	415.787138	0.220129	0.452112	415.787138	0.220129
35.840000	0.101156	416.300564	0.220096	0.413715	416.300564	0.220096
35.850000	0.090158	416.739014	0.220044	0.416938	416.739014	0.220044
35.860000	0.041884	417.087683	0.219998	0.474515	417.087683	0.219998
35.870000	-0.027991	417.358212	0.219980	0.576817	417.358212	0.219980
35.880000	-0.099658	417.583930	0.220000	0.693365	417.583930	0.220000
35.890000	-0.157136	417.804286	0.220055	0.784412	417.804286	0.220055
35.900000	-0.194090	418.046666	0.220129	0.817440	418.046666	0.220129
35.910000	-0.214754	418.315001	0.220198	0.780563	418.315001	0.220198
35.920000	-0.229796	418.591014	0.220242	0.686676	418.591014	0.220242
35.930000	-0.249696	418.847247	0.220246	0.567233	418.847247	0.220246
35.940000	-0.279410	419.064393	0.220211	0.459358	419.064393	0.220211
35.950000	-0.317076	419.242550	0.220144	0.391988	419.242550	0.220144
35.960000	-0.356869	419.399311	0.220063	0.375998	419.399311	0.220063
35.970000	-0.393545	419.555917	0.219982	0.401191	419.555917	0.219982
35.980000	-0.425381	419.720637	0.219916	0.440857	419.720637	0.219916
35.990000	-0.453656	419.880189	0.219871	0.462284	419.880189	0.219871
36.000000	-0.479439	420.004072	0.219849	0.439382	420.004072	0.219849
36.010000	-0.500516	420.058057	0.219844	0.362441	420.058057	0.219844
36.020000	-0.511216	420.018558	0.219847	0.241174	420.018558	0.219847
36.030000	-0.505770	419.881497	0.219848	0.100351	419.881497	0.219848
36.040000	-0.483173	419.664207	0.219839	-0.029286	419.664207	0.219839
36.050000	-0.450163	419.401809	0.219820	-0.120540	419.401809	0.219820
36.060000	-0.419929	419.139450	0.219799	-0.156349	419.139450	0.219799
36.070000	-0.406694	418.921331	0.219785	-0.132309	418.921331	0.219785
36.080000	-0.418754	418.778677	0.219785	-0.055839	418.778677	0.219785
36.090000	-0.453473	418.720717	0.219801	0.056675	418.720717	0.219801
36.100000	-0.496839	418.732802	0.219827	0.183697	418.732802	0.219827
36.110000	-0.528083	418.783315	0.219853	0.302782	418.783315	0.219853
36.120000	-0.527609	418.836996	0.219876	0.394773	418.836996	0.219876
36.130000	-0.485030	418.868802	0.219895	0.447485	418.868802	0.219895
36.140000	-0.404088	418.871300	0.219918	0.458382	418.871300	0.219918
36.150000	-0.302401	418.851665	0.219945	0.435872	418.851665	0.219945
36.160000	-0.205925	418.820771	0.219977	0.398684	418.820771	0.219977
36.170000	-0.140057	418.782519	0.220006	0.372494	418.782519	0.220006
36.180000	-0.120753	418.731328	0.220023	0.383168	418.731328	0.220023
36.190000	-0.149242	418.658994	0.220022	0.447456	418.658994	0.220022
36.200000	-0.212465	418.564405	0.220004	0.564242	418.564405	0.220004
36.210000	-0.288827	418.457629	0.219972	0.710933	418.457629	0.219972
36.220000	-0.356454	418.355144	0.219929	0.848400	418.355144	0.219929
36.230000	-0.400341	418.270126	0.219879	0.934037	418.270126	0.219879
36.240000	-0.415833	418.204573	0.219823	0.938003	418.204573	0.219823
36.250000	-0.407987	418.147668	0.219763	0.855381	418.147668	0.219763
36.260000	-0.388174	418.080318	0.219701	0.708676	418.080318	0.219701
36.270000	-0.369920	417.982951	0.219641	0.539738	417.982951	0.219641
36.280000	-0.365531	417.843124	0.219578	0.394978	417.843124	0.219578
36.290000	-0.384145	417.660505	0.219504	0.309988	417.660505	0.219504
36.300000	-0.431154	417.448221	0.219405	0.298923	417.448221	0.219405
36.310000	-0.508463	417.230540	0.219272	0.351726	417.230540	0.219272
36.320000	-0.614779	417.037438	0.219100	0.439676	417.037438	0.219100
36.330000	-0.745224	416.897069	0.218903	0.527239	416.897069	0.218903
36.340000	-0.890369	416.827758	0.218705	0.585741	416.827758	0.218705
36.350000	-1.035812	416.831415	0.218534	0.603056	416.831415	0.218534
36.360000	-1.163698	416.889948	0.218413	0.584913	416.889948	0.218413
36.370000	-1.256632	416.965631	0.218350	0.547727	416.965631	0.218350
36.380000	-1.302792	417.006097	0.218334	0.507718	417.006097	0.218334
36.390000	-1.300145	416.954296	0.218337	0.472946	416.954296	0.218337
36.400000	-1.257987	416.762510	0.218328	0.442398	416.762510	0.218328
36.410000	-1.195286	416.407097	0.218284	0.411310	416.407097	0.218284
36.420000	-1.136364	415.898536	0.218197	0.378116	415.898536	0.218197
36.430000	-1.104883	415.281718	0.218082	0.348100	415.281718	0.218082
36.440000	-1.117271	414.624915	0.217963	0.331626	414.624915	0.217963
36.450000	-1.177112	414.000910	0.217866	0.338388	414.000910	0.217866
36.460000	-1.272618	413.467665	0.217807	0.371345	413.467665	0.217807
36.470000	-1.379066	413.056206	0.217788	0.423893	413.056206	0.217788
36.480000	-1.466409	412.769584	0.217797	0.481911	412.769584	0.217797
36.490000	-1.509766	412.590631	0.217818	0.529727	412.590631	0.217818
36.500000	-1.498598	412.491781	0.217835	0.557148	412.491781	0.217835
36.510000	-1.440574	412.440802	0.217837	0.564132	412.440802	0.217837
36.520000	-1.358405	412.401637	0.217819	0.560758	412.401637	0.217819
36.530000	-1.281135	412.335104	0.217779	0.562311	412.335104	0.217779
36.540000	-1.233800	412.205084	0.217720	0.581635	412.205084	0.217720
36.550000	-1.229729	411.991114	0.217645	0.622459	411.991114	0.217645
36.560000	-1.268030	411.701897	0.217563	0.677177	411.701897	0.217563
36.570000	-1.336114	411.381059	0.217483	0.730570	411.381059	0.217483
36.580000	-1.415218	411.098870	0.217416	0.767649	411.098870	0.217416
36.590000	-1.486491	410.930200	0.217369	0.781186	410.930200	0.217369
36.600000	-1.536003	410.926125	0.217342	0.774448	410.926125	0.217342
36.610000	-1.557931	411.090840	0.217330	0.757618	411.090840	0.217330
36.620000	-1.555613	411.374454	0.217321	0.740614	411.374454	0.217321
36.630000	-1.540258	411.686102	0.217305	0.727272	411.686102	0.217305
36.640000	-1.527406	411.923301	0.217278	0.714580	411.923301	0.217278
36.650000	-1.531887	412.006702	0.217245	0.696810	412.006702	0.217245
36.660000	-1.562686	411.907244	0.217216	0.671130	411.907244	0.217216
36.670000	-1.619313	411.655453	0.217203	0.640844	411.655453	0.217203
36.680000	-1.691049	411.328832	0.217215	0.614526	411.328832	0.217215
36.690000	-1.759593	411.021410	0.217257	0.601954	411.021410	0.217257
36.700000	-1.804500	410.807196	0.217327	0.609127	410.807196	0.217327
